,Position,Track Name,Artist,Streams,URL,date
176,177,I Miss You (feat. Julia Michaels),Clean Bandit,46163,https://open.spotify.com/track/0Ult84lvFuqNvbyXwyRQ58,2018-12-02
177,178,TT,TWICE,45938,https://open.spotify.com/track/1nMbZ9OsVNSLEyijI80EST,2018-12-02
178,179,This Is Me,Keala Settle,45926,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-12-02
179,180,アイネクライネ,Kiyoe Yoshioka,45835,https://open.spotify.com/track/6tLmupAPzyJhB6WrpDFMLZ,2018-12-02
180,181,No Brainer,DJ Khaled,45652,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-12-02
181,182,Sorry,Justin Bieber,45633,https://open.spotify.com/track/09CtPGIpYB4BrO8qb1RGsF,2018-12-02
182,183,Havana (feat. Young Thug),Camila Cabello,45428,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-12-02
183,184,Re:make,ONE OK ROCK,45390,https://open.spotify.com/track/6IghCx6jRj5VHEmXKQH2pR,2018-12-02
184,185,First Love,Hikaru Utada,45360,https://open.spotify.com/track/39HrUxcvKF3jtLz7fUDWXc,2018-12-02
185,186,breathin,Ariana Grande,45245,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-12-02
186,187,キミシダイ列車,ONE OK ROCK,45047,https://open.spotify.com/track/0a5rZP8sYdlvBRVmcNovyC,2018-12-02
187,188,ハピネス,AI,44843,https://open.spotify.com/track/4Ls20opS0EzPb7NuA6F8VI,2018-12-02
188,189,What Lovers Do,Maroon 5,44806,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g,2018-12-02
189,190,Everything,MISIA,44790,https://open.spotify.com/track/4eg2pQu51SsltJSWKoRpSy,2018-12-02
190,191,SHONEN,GENERATIONS from EXILE TRIBE,44307,https://open.spotify.com/track/1ZYeM36V89BQ7S3UTJsgX9,2018-12-02
191,192,Love Yourself,Justin Bieber,43967,https://open.spotify.com/track/50kpGaPAhYJ3sGmk6vplg0,2018-12-02
192,193,Into You,Ariana Grande,43963,https://open.spotify.com/track/2meEiZKWkiN28gITzFwQo5,2018-12-02
193,194,Radio Ga Ga - 2011 Mix,Queen,43776,https://open.spotify.com/track/1nQRg9q9uwALGzouOX5OyQ,2018-12-02
194,195,さくら,Ketsumeishi,43597,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,2018-12-02
195,196,Thinking out Loud,Ed Sheeran,43591,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2018-12-02
196,197,We Don't Talk Anymore,Charlie Puth,43582,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,2018-12-02
197,198,Influencer,Nogizaka46,43581,https://open.spotify.com/track/5ofnFjLvOgZP94zmDXi3HT,2018-12-02
198,199,Love Love Love,DREAMS COME TRUE,43569,https://open.spotify.com/track/1tcEqPHAQCOKIHwUMQ2POT,2018-12-02
199,200,Shallow,Lady Gaga,43405,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2018-12-02
0,1,今夜このまま,Aimyon,288668,https://open.spotify.com/track/0sSG83UxY15ft1E2N9THYF,2018-12-09
1,2,All I Want for Christmas Is You,Mariah Carey,202263,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2018-12-09
2,3,Stand Out Fit In,ONE OK ROCK,201219,https://open.spotify.com/track/1vVm7saDXHk99SU5BFUDpp,2018-12-09
3,4,Bohemian Rhapsody - 2011 Mix,Queen,195534,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2018-12-09
4,5,"thank u, next",Ariana Grande,192996,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2018-12-09
5,6,U.S.A.,DA PUMP,191296,https://open.spotify.com/track/5HXCP7b8k64WdZ1G0Bbc13,2018-12-09
6,7,君はロックを聴かない,Aimyon,189175,https://open.spotify.com/track/59eluCMn0XbOWqeWQ91FTM,2018-12-09
7,8,打上花火,DAOKO×米津玄師,186116,https://open.spotify.com/track/4IouQaO9GkaHC7AtMErdSa,2018-12-09
8,9,マリーゴールド,Aimyon,184260,https://open.spotify.com/track/0jWVUKsIoyo3zw64RaEWYg,2018-12-09
9,10,HANABI,Mr.Children,168979,https://open.spotify.com/track/77lmDcPPyY6kK907gdgC6i,2018-12-09
10,11,YES or YES,TWICE,165332,https://open.spotify.com/track/184XtKkzoAl83quIarUAJP,2018-12-09
11,12,Shape of You,Ed Sheeran,162124,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-12-09
12,13,愛を伝えたいだとか,Aimyon,159569,https://open.spotify.com/track/0N8Xztr4pBHJ7V0moJWhbO,2018-12-09
13,14,愛をこめて花束を,Superfly,152230,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,2018-12-09
14,15,ワタリドリ,[Alexandros],149327,https://open.spotify.com/track/0ve9Tpz8Yw0I4eXhWsy21o,2018-12-09
15,16,小さな恋のうた,MONGOL800,143924,https://open.spotify.com/track/7swIKcU4tFRk4iFJpi12Fg,2018-12-09
16,17,Last Christmas,Wham!,141247,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2018-12-09
17,18,Santa Tell Me,Ariana Grande,141195,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2018-12-09
18,19,Somebody To Love - 2011 Mix,Queen,136537,https://open.spotify.com/track/6cFZ4PLC19taNlpl9pbGMf,2018-12-09
19,20,Change,ONE OK ROCK,136079,https://open.spotify.com/track/6KBj27Bko8gh71gpx0PzIG,2018-12-09
20,21,恋音と雨空,AAA,135232,https://open.spotify.com/track/46gSY0U7ZZCmd7EuJuo15N,2018-12-09
21,22,366日,HY,133161,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc,2018-12-09
22,23,Another One Bites The Dust - Remastered 2011,Queen,126065,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2018-12-09
23,24,Wherever you are,ONE OK ROCK,124468,https://open.spotify.com/track/0YAMQSmHk6BSUGTYpaoqTJ,2018-12-09
24,25,We Will Rock You - Remastered,Queen,120402,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,2018-12-09
25,26,Story,AI,120204,https://open.spotify.com/track/0V2axJ946WH1vt9t5SGMLV,2018-12-09
26,27,まっしろ,Vickeblanka,120073,https://open.spotify.com/track/2PwOOgg8PavBNIWsPLIkr3,2018-12-09
27,28,Stand By You,Official HIGE DANdism,119076,https://open.spotify.com/track/0XvOvUbvflmXxU8yqnF8Cp,2018-12-09
28,29,Killer Queen - 2011 Mix,Queen,115879,https://open.spotify.com/track/7GqWnsKhMtEW0nzki5o0d8,2018-12-09
29,30,Ainokatachi (feat. HIDE (GReeeeN)),MISIA,113129,https://open.spotify.com/track/3YO08EfyAkr3WEba4xmWkS,2018-12-09
30,31,Symphony (feat. Zara Larsson),Clean Bandit,110798,https://open.spotify.com/track/72gv4zhNvRVdQA0eOenCal,2018-12-09
31,32,Don't Stop Me Now - 2011 Mix,Queen,109659,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,2018-12-09
32,33,新宝島,Sakanaction,108627,https://open.spotify.com/track/6ODZT1FGTE2q4two05giS1,2018-12-09
33,34,My Boo,Shota Shimizu,108093,https://open.spotify.com/track/2gasr6aemUqZIBBN05EO03,2018-12-09
34,35,花束を君に,Hikaru Utada,106867,https://open.spotify.com/track/31yv1hR9gw1WSEmtqsaZbD,2018-12-09
35,36,貴方解剖純愛歌〜死ね〜,Aimyon,106538,https://open.spotify.com/track/2H3bOGOE50qEo5wAYoJiwL,2018-12-09
36,37,ハナミズキ,Yo Hitoto,104820,https://open.spotify.com/track/4PqDkR6YM80Sy590Qsy6mm,2018-12-09
37,38,キセキ,GReeeeN,104419,https://open.spotify.com/track/7ztdl6cnbJgHRdMkKldkts,2018-12-09
38,39,愛唄,GReeeeN,104383,https://open.spotify.com/track/7iXHLtPosbHvglVSJ4rxLq,2018-12-09
39,40,Under Pressure - Remastered,Queen,104289,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2018-12-09
40,41,Kaerimichiwa Toomawarishitakunaru,Nogizaka46,104113,https://open.spotify.com/track/08XBLK5BlN5ZBLukMO49jy,2018-12-09
41,42,どんなときも。,Noriyuki Makihara,101459,https://open.spotify.com/track/4feDzcxtXRU8clyOluco5Y,2018-12-09
42,43,no tears left to cry,Ariana Grande,98363,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2018-12-09
43,44,Happier,Marshmello,96158,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-12-09
44,45,Sayonara Elegy,Masaki Suda,96008,https://open.spotify.com/track/0QKmcZNAST4GytJYmkN05D,2018-12-09
45,46,生きていたんだよな,Aimyon,94110,https://open.spotify.com/track/69jrtjVjyzRyPCDg0dHYCX,2018-12-09
46,47,Stay,Zedd,93926,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo,2018-12-09
47,48,The Middle,Zedd,91595,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-12-09
48,49,What is Love?,TWICE,91153,https://open.spotify.com/track/5Ek40FyMPprcvtyZDjqylX,2018-12-09
49,50,青と夏,Mrs. GREEN APPLE,88749,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,2018-12-09
50,51,Closer,The Chainsmokers,88720,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2018-12-09
51,52,鱗(うろこ),Motohiro Hata,87116,https://open.spotify.com/track/4IubwxgmXeZtDtYjTaT9gN,2018-12-09
52,53,Waste It On Me (feat. BTS),Steve Aoki,83569,https://open.spotify.com/track/2J0X46UkpfLlWbuCXFgDLr,2018-12-09
53,54,君に届け,flumpool,82144,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b,2018-12-09
54,55,奏(かなで),Sukima Switch,81304,https://open.spotify.com/track/5RbMlPFL4gVyEHW2lEOuzG,2018-12-09
55,56,AM11:00,HY,80805,https://open.spotify.com/track/6YcvfXy4wTvjaIniIBuh30,2018-12-09
56,57,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,80631,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2018-12-09
57,58,2002,Anne-Marie,79058,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2018-12-09
58,59,La Vie en Rose,IZ*ONE,78919,https://open.spotify.com/track/1fRaznZsAB2i63TtmYv2Hc,2018-12-09
59,60,The Beginning,ONE OK ROCK,78690,https://open.spotify.com/track/4f3nDjgqXurMryYBSp0TZD,2018-12-09
60,61,Mistletoe,Justin Bieber,77272,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,2018-12-09
61,62,innocent world,Mr.Children,76222,https://open.spotify.com/track/70xcWRujaf34LOu0Vdubtp,2018-12-09
62,63,Rise,Jonas Blue,74991,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx,2018-12-09
63,64,ロビンソン,SPITZ,74982,https://open.spotify.com/track/5YP52gnoypy9H1jg5RIwUW,2018-12-09
64,65,トリコ,Nissy,74940,https://open.spotify.com/track/04vWAqnvToa2v4D4A2yhzH,2018-12-09
65,66,さよならの前に,AAA,73677,https://open.spotify.com/track/7vwXjDrZT2mqiFynlEwwgG,2018-12-09
66,67,RAIN,SEKAI NO OWARI,72827,https://open.spotify.com/track/40cPkRjw5aLQIOjaqgUVnB,2018-12-09
67,68,Wolves,Selena Gomez,72826,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU,2018-12-09
68,69,Illumination,SEKAI NO OWARI,72128,https://open.spotify.com/track/3e9PBNxsJtjf7U2S2YEux5,2018-12-09
69,70,FAKE LOVE,BTS,71996,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo,2018-12-09
70,71,Girls Like You (feat. Cardi B),Maroon 5,71942,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-12-09
71,72,Home,Shota Shimizu,71382,https://open.spotify.com/track/5PF0IW8iHqOcTWAyRqiDzb,2018-12-09
72,73,Without Me,Halsey,70943,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2018-12-09
73,74,We Are The Champions - Remastered 2011,Queen,70561,https://open.spotify.com/track/1lCRw5FEZ1gPDNPzy1K4zW,2018-12-09
74,75,満月の夜なら,Aimyon,70452,https://open.spotify.com/track/6UrocZrUx9Nb490ACF5UBP,2018-12-09
75,76,浪漫飛行,Kome Kome Club,69395,https://open.spotify.com/track/2iQeswvPmr9pAlBjx6Ilyb,2018-12-09
76,77,ノーダウト,Official HIGE DANdism,69200,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,2018-12-09
77,78,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,69174,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8,2018-12-09
78,79,HONEY,RIRI,66944,https://open.spotify.com/track/2zfp0uBgIDwdNZyK1aRyy6,2018-12-09
79,80,Radio Ga Ga - Live Aid,Queen,66687,https://open.spotify.com/track/0YwBZKT8JE4U5TwmYE9BV9,2018-12-09
80,81,Dance The Night Away,TWICE,66647,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA,2018-12-09
81,82,Crazy Little Thing Called Love - Remastered 2011,Queen,66242,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk,2018-12-09
82,83,何度でも,DREAMS COME TRUE,65655,https://open.spotify.com/track/6Qq8UOS6QzeSYFUVXC5wEB,2018-12-09
83,84,Rockin' Around The Christmas Tree,Brenda Lee,65401,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,2018-12-09
84,85,WanteD! WanteD!,Mrs. GREEN APPLE,65390,https://open.spotify.com/track/7M3TZDUNvaNBo0qtWVaZif,2018-12-09
85,86,獣ゆく細道,Sheena Ringo,65353,https://open.spotify.com/track/3UJIq4L2TI6vdKyW0ed0e4,2018-12-09
86,87,Kataomoi,Aimer,64211,https://open.spotify.com/track/6g93YtKKHU2H1qIqhLIL0Y,2018-12-09
87,88,Kimi Ga Suki,Shota Shimizu,63636,https://open.spotify.com/track/5Bg0HkfaRYRx8A7tMrjT9Z,2018-12-09
88,89,Solo (feat. Demi Lovato),Clean Bandit,63424,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2018-12-09
89,90,Happy Xmas (War Is Over) - Remastered,John Lennon,63335,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy,2018-12-09
90,91,SOLO,JENNIE,63098,https://open.spotify.com/track/2wVDWtLKXunswWecARNILj,2018-12-09
91,92,ふたりの世界,Aimyon,62617,https://open.spotify.com/track/5xJgF12zKoxMqayN8YldLB,2018-12-09
92,93,I LOVE YOU,Chris Hart,62513,https://open.spotify.com/track/0mf82mK5aeZm4vN9HM2InQ,2018-12-09
93,94,It's Beginning to Look a Lot like Christmas,Michael Bublé,61716,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,2018-12-09
94,95,DDU-DU DDU-DU - KR Ver.,BLACKPINK,61614,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu,2018-12-09
95,96,LIKEY,TWICE,61602,https://open.spotify.com/track/4Eb5cLWxKQUoUQaKUYSRgI,2018-12-09
96,97,アルペジオ,[Alexandros],60545,https://open.spotify.com/track/1RI9DeYuc16mTzr94zGjfC,2018-12-09
97,98,DIAMONDS (ダイアモンド),Princess Princess,60435,https://open.spotify.com/track/0pfjlc96u3vv2cJkXEnrPC,2018-12-09
98,99,Let You Love Me,Rita Ora,60420,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP,2018-12-09
99,100,Kimiga Kureta Natsu,Leo Ieiri,59975,https://open.spotify.com/track/4bK6qPvD4xB8npRkZa1a55,2018-12-09
100,101,New Rules,Dua Lipa,59546,https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O,2018-12-09
101,102,楓,SPITZ,59201,https://open.spotify.com/track/73xYYths9kvmFvYsd9gC9Z,2018-12-09
102,103,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,59179,https://open.spotify.com/track/6LKYeyLt4G4SlZ6OJwFhVS,2018-12-09
103,104,Underneath the Tree,Kelly Clarkson,58918,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,2018-12-09
104,105,Something Just Like This,The Chainsmokers,58483,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-12-09
105,106,光榮之橋,Yuzu,57666,https://open.spotify.com/track/5KaplUYIDvsFe69z7UArVt,2018-12-09
106,107,DNA,BTS,57108,https://open.spotify.com/track/5SE57ljOIUJ1ybL9U6CuBH,2018-12-09
107,108,Tomorrow never knows,Mr.Children,56927,https://open.spotify.com/track/42JrgapwGBuPHG9YKjR6dj,2018-12-09
108,109,にじいろ,ayaka,56611,https://open.spotify.com/track/3JrxNi0sQ1Lnx8eGonp3Ma,2018-12-09
109,110,Havana (feat. Young Thug),Camila Cabello,56534,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-12-09
110,111,Kiss and Make Up,Dua Lipa,56442,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3,2018-12-09
111,112,笑顔のループ,AAA,56389,https://open.spotify.com/track/3wDk1Pi2XQ2Ti8hRUCXZE8,2018-12-09
112,113,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,56379,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p,2018-12-09
113,114,Do They Know It's Christmas? - 1984 Version,Band Aid,56157,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,2018-12-09
114,115,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,55565,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW,2018-12-09
115,116,NAO,HY,55464,https://open.spotify.com/track/2PeCrMLUayMPZnLZPkJxOJ,2018-12-09
116,117,Hana,ORANGE RANGE,55028,https://open.spotify.com/track/6DE61O4fNPiBAQWzldBnbv,2018-12-09
117,118,Wake Me Up,Avicii,54989,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD,2018-12-09
118,119,Kanzen kankaku Dreamer,ONE OK ROCK,54611,https://open.spotify.com/track/1XT0cpl9g0GuRQJao2nqXd,2018-12-09
119,120,Jingle Bell Rock,Bobby Helms,54580,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,2018-12-09
120,121,"Hello,Again~昔からある場所~",My Little Lover,54168,https://open.spotify.com/track/4QXpGTmnWwftsbcSVhBeAm,2018-12-09
121,122,クリスマスキャロルの頃には - NORTH FLOW,Monkey Majik,54033,https://open.spotify.com/track/1VVZ8gfAlTAmPn8XIYLPuX,2018-12-09
122,123,IDOL,BTS,53860,https://open.spotify.com/track/2AIWoHr9DF6y4KALCBKWQS,2018-12-09
123,124,MIA (feat. Drake),Bad Bunny,53809,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2018-12-09
124,125,Pieces of a Dream,CHEMISTRY,53562,https://open.spotify.com/track/6CQ5WvprBENUd53lv9UzAh,2018-12-09
125,126,みんな空の下,ayaka,53495,https://open.spotify.com/track/5jc5WQlrri3B5MkLByPsuv,2018-12-09
126,127,Better,Khalid,53204,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2018-12-09
127,128,We Are The Champions - Live Aid,Queen,53089,https://open.spotify.com/track/4XaG9IpCXklOcuau1sIrUX,2018-12-09
128,129,ただ君に晴れ,ヨルシカ,52965,https://open.spotify.com/track/3wJHCry960drNlAUGrJLmz,2018-12-09
129,130,First Love,Hikaru Utada,52594,https://open.spotify.com/track/39HrUxcvKF3jtLz7fUDWXc,2018-12-09
130,131,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,52499,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,2018-12-09
131,132,Sugar,Maroon 5,52021,https://open.spotify.com/track/0ljEFYEFuqspdPCWn75FPP,2018-12-09
132,133,Sign,Mr.Children,51567,https://open.spotify.com/track/4Qoy76tEOBaCEvuydNQ2ep,2018-12-09
133,134,壊れかけのRadio,Hideaki Tokunaga,51366,https://open.spotify.com/track/6ddbslC9nFUFgscup9R2j3,2018-12-09
134,135,I Want To Break Free - Single Remix,Queen,51163,https://open.spotify.com/track/2AkmdLbVKS1steeZdy8H1l,2018-12-09
135,136,Ambivalent,Keyakizaka46,51008,https://open.spotify.com/track/3pA7Zp3qRuAJOy7AqV7zcH,2018-12-09
136,137,We Are,ONE OK ROCK,50804,https://open.spotify.com/track/57sk9X1fPLXRfkw74XNrmK,2018-12-09
137,138,Love Of My Life - Remastered 2011,Queen,50681,https://open.spotify.com/track/4YJUTdZ0Pgl0ZeNyHYXeLd,2018-12-09
138,139,Flavor Of Life,Hikaru Utada,50612,https://open.spotify.com/track/08mZXLDUeuv1wz4ZunfIC2,2018-12-09
139,140,One Last Time,Ariana Grande,50479,https://open.spotify.com/track/1CAksvEO6oRHd9bBKWAfuY,2018-12-09
140,141,Silent Majority,Keyakizaka46,50435,https://open.spotify.com/track/7b7U8EnH4gB3a9qphGYVoj,2018-12-09
141,142,Holly Jolly Christmas,Michael Bublé,50152,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,2018-12-09
142,143,Shake It Off,Taylor Swift,50141,https://open.spotify.com/track/0cqRj7pUJDkTCEsJkx8snD,2018-12-09
143,144,プラネタリウム,Ai Otsuka,50115,https://open.spotify.com/track/3zfyzbHuqcT2AAffAyLm02,2018-12-09
144,145,Eastside (with Halsey & Khalid),benny blanco,50072,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2018-12-09
145,146,What Lovers Do,Maroon 5,50030,https://open.spotify.com/track/0WdGQhoAP2LBsqr5Jhit2g,2018-12-09
146,147,The Show Must Go On - 2011 Mix,Queen,49910,https://open.spotify.com/track/5n6RDaGFSN88oRWuGtYAIN,2018-12-09
147,148,Everything,MISIA,49717,https://open.spotify.com/track/4eg2pQu51SsltJSWKoRpSy,2018-12-09
148,149,漂白,Aimyon,49629,https://open.spotify.com/track/5lP7oqYYLpIhUv33KdS4HX,2018-12-09
149,150,チェリー,SPITZ,49366,https://open.spotify.com/track/5Tj1wsJ6wE3Mf1MD0uKGnu,2018-12-09
150,151,This Is Me,Keala Settle,49343,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-12-09
151,152,Choucho Musubi,Aimer,49229,https://open.spotify.com/track/6Flllj0iIJPwXUpxL9KdxC,2018-12-09
152,153,シーソーゲーム~勇敢な恋の歌~,Mr.Children,48815,https://open.spotify.com/track/20VGCJzkwHCgchhy5JwKq1,2018-12-09
153,154,Synchronicity,Nogizaka46,48716,https://open.spotify.com/track/77m6PiiPEQGUxjNELzMyiF,2018-12-09
154,155,What Do You Mean?,Justin Bieber,48630,https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs,2018-12-09
155,156,Happy Now,Kygo,48444,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4,2018-12-09
156,157,Ay-Oh - Live Aid,Queen,48412,https://open.spotify.com/track/6Fl9MoM9BDk6vwbHqBBZeK,2018-12-09
157,158,"Too Proud (feat. XZT, Suboi & EK) - L1 Remix",Hikaru Utada,48373,https://open.spotify.com/track/1j0gnUsr5Txd8Oq4wbzlRg,2018-12-09
158,159,Can You Keep A Secret?,Hikaru Utada,48261,https://open.spotify.com/track/40jVj558cVitsa0GKnFKR0,2018-12-09
159,160,Sobakasu,JUDY AND MARY,48250,https://open.spotify.com/track/6YtmVjtDWDbac5tcto0BAn,2018-12-09
160,161,Influencer,Nogizaka46,48230,https://open.spotify.com/track/5ofnFjLvOgZP94zmDXi3HT,2018-12-09
161,162,Hometown,ASIAN KUNG-FU GENERATION,48112,https://open.spotify.com/track/3ngMo7oeXWoiv7c99wEaqp,2018-12-09
162,163,ハピネス,AI,48023,https://open.spotify.com/track/4Ls20opS0EzPb7NuA6F8VI,2018-12-09
163,164,Blizzard,Daichi Miura,47908,https://open.spotify.com/track/7b740cSOAeaW9SWiD1G823,2018-12-09
164,165,蕾(つぼみ),KOBUKURO,47887,https://open.spotify.com/track/4je3QjYSt5H7QmSV5zO0Qo,2018-12-09
165,166,No Brainer,DJ Khaled,47815,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8,2018-12-09
166,167,Heart Shaker,TWICE,47721,https://open.spotify.com/track/6gxF4ibm6S95UUC6vyIiln,2018-12-09
167,168,Have Yourself A Merry Little Christmas,Sam Smith,47652,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K,2018-12-09
168,169,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,47523,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2018-12-09
169,170,All I Want For Christmas Is You (SuperFestive!) Duet with Mariah Carey,Justin Bieber,47484,https://open.spotify.com/track/1IUtgwxLYzDVd41EgbKUjX,2018-12-09
170,171,BDZ,TWICE,47378,https://open.spotify.com/track/6ceKChoZYLdw24Ph1CDFUJ,2018-12-09
171,172,Shallow,Lady Gaga,47308,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2018-12-09
172,173,TT,TWICE,47109,https://open.spotify.com/track/1nMbZ9OsVNSLEyijI80EST,2018-12-09
173,174,Love Love Love,DREAMS COME TRUE,46875,https://open.spotify.com/track/1tcEqPHAQCOKIHwUMQ2POT,2018-12-09
174,175,ロマンスの神様,Kohmi Hirose,46528,https://open.spotify.com/track/0xYSgQHddr1lh6IfqWgn2W,2018-12-09
175,176,クリスマス・イブRap,KICK THE CAN CREW,46285,https://open.spotify.com/track/28TAkBbHM8l9GYR0dPtCQ5,2018-12-09
176,177,Rewrite The Stars (with James Arthur & Anne-Marie),James Arthur,46256,https://open.spotify.com/track/6mQLN3zRtAp6ovjusyYKrV,2018-12-09
177,178,if...,DA PUMP,45798,https://open.spotify.com/track/78LQTUp1f8APWgFNZNOD5y,2018-12-09
178,179,たしかなこと,ayaka,45592,https://open.spotify.com/track/2QvLlmXqx0IbWehDdA2hrx,2018-12-09
